TIMESTAMP,LOAD
4172008 7:00,177.4
4172008 8:00,171
4172008 9:00,143.7
4172008 10:00,125.8
4172008 11:00,114.6
4172008 12:00,108
4172008 13:00,104.2
4172008 14:00,102.6
4172008 15:00,101.3
4172008 16:00,102.6
4172008 17:00,106.6
4172008 18:00,109.6
4172008 19:00,112.4
4172008 20:00,115.4
4172008 21:00,129.8
4172008 22:00,125.2
4172008 23:00,111.1
4182008 0:00,96.1
4182008 1:00,86.3
4182008 2:00,83.5
4182008 3:00,83.5
4182008 4:00,86.1
4182008 5:00,92.8
4182008 6:00,108.6
4182008 7:00,135.4
4182008 8:00,135.3
4182008 9:00,119
4182008 10:00,111.2
4182008 11:00,106.9
4182008 12:00,105.4
4182008 13:00,107.3
4182008 14:00,110.2
4182008 15:00,113.4
4182008 16:00,117.6
4182008 17:00,124.5
4182008 18:00,126.7
4182008 19:00,126.1
4182008 20:00,122.3
4182008 21:00,130.2
4182008 22:00,123.4
4182008 23:00,111.9
4192008 0:00,97.8
4192008 1:00,86.4
4192008 2:00,79.5
4192008 3:00,76.1
4192008 4:00,74.7
4192008 5:00,75.6
4192008 6:00,80.1
4192008 7:00,86.1
4192008 8:00,97.6
4192008 9:00,107.2
4192008 10:00,110.4
4192008 11:00,110.2
4192008 12:00,112.2
4192008 13:00,114.9
4192008 14:00,117.3
4192008 15:00,119.5
4192008 16:00,122.2
4192008 17:00,124.6
4192008 18:00,125
4192008 19:00,122.3
4192008 20:00,120.6
4192008 21:00,130
4192008 22:00,124.8
4192008 23:00,113
4202008 0:00,99.8
4202008 1:00,89
4202008 2:00,81.9
4202008 3:00,78.1
4202008 4:00,75.6
4202008 5:00,74.8
4202008 6:00,77
4202008 7:00,79.3
4202008 8:00,88.3
4202008 9:00,104.4
4202008 10:00,113.5
4202008 11:00,113.7
4202008 12:00,110
4202008 13:00,111.7
4202008 14:00,111.2
4202008 15:00,109.9
4202008 16:00,108.8
4202008 17:00,108.5
4202008 18:00,109
4202008 19:00,110.5
4202008 20:00,114.6
4202008 21:00,120.4
4202008 22:00,113.8
4202008 23:00,101.8
4212008 0:00,89.3
4212008 1:00,80.7
4212008 2:00,76.5
4212008 3:00,74.9
4212008 4:00,75.3
4212008 5:00,78.4
4212008 6:00,89.3
4212008 7:00,111.1
4212008 8:00,114
4212008 9:00,109
4212008 10:00,107.6
4212008 11:00,107.5
4212008 12:00,106.9
4212008 13:00,106.5
4212008 14:00,105
4212008 15:00,103.7
4212008 16:00,104.1
4212008 17:00,108.3
4212008 18:00,113.4
4212008 19:00,116.8
4212008 20:00,122.6
4212008 21:00,132.9
4212008 22:00,125.3
4212008 23:00,111.3
4222008 0:00,96.3
4222008 1:00,87.2
4222008 2:00,82.8
4222008 3:00,80.8
4222008 4:00,80.6
4222008 5:00,83.8
4222008 6:00,94
4222008 7:00,114.8
4222008 8:00,116.6
4222008 9:00,110.9
4222008 10:00,108.8
4222008 11:00,107.7
4222008 12:00,107.3
4222008 13:00,104.5
4222008 14:00,102.3
4222008 15:00,101
4222008 16:00,102.2
4222008 17:00,105.7
4222008 18:00,108.2
4222008 19:00,112.5
4222008 20:00,115.8
4222008 21:00,127.7
4222008 22:00,121.5
4222008 23:00,107.6
4232008 0:00,92.5
4232008 1:00,83.3
4232008 2:00,79.3
4232008 3:00,77.3
4232008 4:00,77.2
4232008 5:00,79.8
4232008 6:00,90.1
4232008 7:00,108.8
4232008 8:00,111.2
4232008 9:00,105.7
4232008 10:00,104.3
4232008 11:00,104.4
4232008 12:00,104
4232008 13:00,103.5
4232008 14:00,105.4
4232008 15:00,106.2
4232008 16:00,107.9
4232008 17:00,112.2
4232008 18:00,115.4
4232008 19:00,118.6
4232008 20:00,118.2
4232008 21:00,130
4232008 22:00,124.7
4232008 23:00,110.1
4242008 0:00,93.9
4242008 1:00,82.7
4242008 2:00,77.7
4242008 3:00,76.1
4242008 4:00,76.4
4242008 5:00,79.8
4242008 6:00,90.4
4242008 7:00,108.3
4242008 8:00,113.6
4242008 9:00,109.6
4242008 10:00,106.4
4242008 11:00,105.3
4242008 12:00,107
4242008 13:00,110.5
4242008 14:00,113.7
4242008 15:00,116.8
4242008 16:00,120.9
4242008 17:00,125.9
4242008 18:00,128.9
4242008 19:00,130.2
4242008 20:00,128.9
4242008 21:00,139.4
4242008 22:00,131.1
4242008 23:00,114.7
4252008 0:00,96.5
4252008 1:00,84.6
4252008 2:00,78.9
4252008 3:00,75.9
4252008 4:00,75.1
4252008 5:00,77.8
4252008 6:00,87.2
4252008 7:00,105.5
4252008 8:00,110.1
4252008 9:00,105.5
4252008 10:00,105.4
4252008 11:00,108
4252008 12:00,109.1
4252008 13:00,112.6
4252008 14:00,116.6
4252008 15:00,121.5
4252008 16:00,124.4
4252008 17:00,128.7
4252008 18:00,130
4252008 19:00,129.6
4252008 20:00,125
4252008 21:00,133.3
4252008 22:00,128.6
4252008 23:00,117
4262008 0:00,102.3
4262008 1:00,89.7
4262008 2:00,82.7
4262008 3:00,78.8
4262008 4:00,76.5
4262008 5:00,77.1
4262008 6:00,80
4262008 7:00,82.6
4262008 8:00,92.9
4262008 9:00,105
4262008 10:00,112.8
4262008 11:00,117.5
4262008 12:00,122.9
4262008 13:00,128.8
4262008 14:00,134.7
4262008 15:00,139.9
4262008 16:00,144.8
4262008 17:00,148.6
4262008 18:00,150.2
4262008 19:00,147.3
4262008 20:00,140.7
4262008 21:00,146.4
4262008 22:00,140.6
4262008 23:00,126.8
4272008 0:00,111
4272008 1:00,96.8
4272008 2:00,89.2
4272008 3:00,83.6
4272008 4:00,80.9
4272008 5:00,79.2
4272008 6:00,80.1
4272008 7:00,81.1
4272008 8:00,90.9
4272008 9:00,106.9
4272008 10:00,119
4272008 11:00,120.8
4272008 12:00,121.2
4272008 13:00,123.1
4272008 14:00,122.8
4272008 15:00,122
4272008 16:00,120
4272008 17:00,118
4272008 18:00,116.9
4272008 19:00,116.2
4272008 20:00,118.6
4272008 21:00,126.2
4272008 22:00,120.7
4272008 23:00,107
4282008 0:00,93.8
4282008 1:00,83.7
4282008 2:00,79
4282008 3:00,76.9
4282008 4:00,76.6
4282008 5:00,78.9
4282008 6:00,87.3
4282008 7:00,102.5
4282008 8:00,106.7
4282008 9:00,104.5
4282008 10:00,105.7
4282008 11:00,107
4282008 12:00,109.4
4282008 13:00,109.3
4282008 14:00,109
4282008 15:00,108.9
4282008 16:00,108.6
4282008 17:00,111.8
4282008 18:00,114.3
4282008 19:00,118.9
4282008 20:00,122.8
4282008 21:00,130.3
4282008 22:00,122.5
4282008 23:00,108.3
4292008 0:00,94.1
4292008 1:00,84.1
4292008 2:00,79
4292008 3:00,76.8
4292008 4:00,76.3
4292008 5:00,78.4
4292008 6:00,88.4
4292008 7:00,106.3
4292008 8:00,109.6
4292008 9:00,103.3
4292008 10:00,102.8
4292008 11:00,102
4292008 12:00,101.8
4292008 13:00,100.1
4292008 14:00,98.9
4292008 15:00,97.8
4292008 16:00,97.5
4292008 17:00,100.9
4292008 18:00,104.2
4292008 19:00,107.2
4292008 20:00,111.5
4292008 21:00,126.5
4292008 22:00,124.3
4292008 23:00,111.3
4302008 0:00,98
4302008 1:00,88.5
4302008 2:00,85.6
4302008 3:00,85.3
4302008 4:00,86.4
4302008 5:00,92.4
4302008 6:00,107.9
4302008 7:00,133.4
4302008 8:00,133.8
4302008 9:00,119.9
4302008 10:00,111.6
4302008 11:00,106.3
4302008 12:00,102.2
4302008 13:00,100.2
4302008 14:00,98.4
4302008 15:00,97.2
4302008 16:00,97.7
4302008 17:00,101.2
4302008 18:00,104.4
4302008 19:00,107.5
4302008 20:00,109.7
4302008 21:00,125.5
4302008 22:00,124.2
4302008 23:00,112.7
512008 0:00,98.8
512008 1:00,90
512008 2:00,86.9
512008 3:00,86.5
512008 4:00,88.4
512008 5:00,95.8
512008 6:00,110.5
512008 7:00,134.2
512008 8:00,131.1
512008 9:00,116.4
512008 10:00,108.2
512008 11:00,103.9
512008 12:00,102.5
512008 13:00,102.3
512008 14:00,102.6
512008 15:00,104.5
512008 16:00,106
512008 17:00,110.6
512008 18:00,113.4
512008 19:00,114.8
512008 20:00,116.4
512008 21:00,129.9
512008 22:00,126.9
512008 23:00,112.8
522008 0:00,96.7
522008 1:00,83.5
522008 2:00,78.2
522008 3:00,76
522008 4:00,75.4
522008 5:00,78
522008 6:00,87.8
522008 7:00,104.8
522008 8:00,109.9
522008 9:00,105.7
522008 10:00,104.6
522008 11:00,105.7
522008 12:00,107.3
522008 13:00,108.9
522008 14:00,112.6
522008 15:00,117.4
522008 16:00,121.8
522008 17:00,127.3
522008 18:00,129.8
522008 19:00,128.9
522008 20:00,124
522008 21:00,131.2
522008 22:00,128.1
522008 23:00,116.9
532008 0:00,102.9
532008 1:00,90.5
532008 2:00,83.1
532008 3:00,79
532008 4:00,76.9
532008 5:00,77.1
532008 6:00,79.7
532008 7:00,83.5
532008 8:00,94.2
532008 9:00,105.1
532008 10:00,112.8
532008 11:00,116.9
532008 12:00,121.1
532008 13:00,125.7
532008 14:00,129.1
532008 15:00,132.9
532008 16:00,138.4
532008 17:00,141
532008 18:00,139.7
532008 19:00,134.9
532008 20:00,131.2
532008 21:00,138
532008 22:00,134
532008 23:00,121.8
542008 0:00,107.9
542008 1:00,95.4
542008 2:00,88.2
542008 3:00,83.1
542008 4:00,80
542008 5:00,79.6
542008 6:00,80.9
542008 7:00,81.8
542008 8:00,93.5
542008 9:00,108.6
542008 10:00,120
542008 11:00,124.8
542008 12:00,128.9
542008 13:00,136.8
542008 14:00,142.5
542008 15:00,147
542008 16:00,148.1
542008 17:00,148.8
542008 18:00,147.3
542008 19:00,143.3
542008 20:00,137.4
542008 21:00,144.1
542008 22:00,139
542008 23:00,121.3
552008 0:00,103.4
552008 1:00,91.1
552008 2:00,84.3
552008 3:00,80.3
552008 4:00,79.2
552008 5:00,80.7
552008 6:00,88.7
552008 7:00,103.3
552008 8:00,107.1
552008 9:00,103.9
552008 10:00,105
552008 11:00,106.7
552008 12:00,109.4
552008 13:00,111.1
552008 14:00,113.6
552008 15:00,114.8
552008 16:00,117.5
552008 17:00,122.5
552008 18:00,124.7
552008 19:00,124.8
552008 20:00,123.7
552008 21:00,133.3
552008 22:00,128.6
552008 23:00,112.4
562008 0:00,95.9
562008 1:00,83.9
562008 2:00,78.9
562008 3:00,75.8
562008 4:00,75.7
562008 5:00,77.8
562008 6:00,87.8
562008 7:00,102.7
562008 8:00,107.7
562008 9:00,104.8
562008 10:00,103.7
562008 11:00,104.1
562008 12:00,108.4
562008 13:00,112.8
562008 14:00,117.4
562008 15:00,119.7
562008 16:00,123.7
562008 17:00,128.3
562008 18:00,131.7
562008 19:00,131.2
562008 20:00,126.5
562008 21:00,133.6
562008 22:00,129.4
562008 23:00,112.7
572008 0:00,95.3
572008 1:00,83.8
572008 2:00,78.6
572008 3:00,75.2
572008 4:00,75.1
572008 5:00,77.6
572008 6:00,86.7
572008 7:00,103.8
572008 8:00,107.8
572008 9:00,103
572008 10:00,104.7
572008 11:00,109
572008 12:00,114.1
572008 13:00,120.1
572008 14:00,126.3
572008 15:00,131.6
572008 16:00,136.6
572008 17:00,143.3
572008 18:00,145.7
572008 19:00,144.7
572008 20:00,137.8
572008 21:00,145.3
572008 22:00,140
572008 23:00,122.6
582008 0:00,103.7
582008 1:00,90.7
582008 2:00,85
582008 3:00,81.7
582008 4:00,80.3
582008 5:00,81.6
582008 6:00,89.7
582008 7:00,105.1
582008 8:00,111.9
582008 9:00,109.7
582008 10:00,110.6
582008 11:00,111.7
582008 12:00,112.9
582008 13:00,112.7
582008 14:00,113.3
582008 15:00,113.4
582008 16:00,112.8
582008 17:00,118
582008 18:00,122.5
582008 19:00,126.9
582008 20:00,127.4
582008 21:00,138.6
582008 22:00,136.9
582008 23:00,123.1
592008 0:00,106.6
592008 1:00,95.1
592008 2:00,90
592008 3:00,87.1
592008 4:00,86.3
592008 5:00,88.6
592008 6:00,97.6
592008 7:00,113.1
592008 8:00,119.1
592008 9:00,117.4
592008 10:00,118.5
592008 11:00,122.6
592008 12:00,126.5
592008 13:00,132.3
592008 14:00,136.9
592008 15:00,141.4
592008 16:00,145.2
592008 17:00,150.4
592008 18:00,150.3
592008 19:00,146.7
592008 20:00,138.8
592008 21:00,141.9
592008 22:00,138.8
592008 23:00,125.9
5102008 0:00,110.5
5102008 1:00,95.3
5102008 2:00,86.7
5102008 3:00,81.3
5102008 4:00,78.6
5102008 5:00,77.6
5102008 6:00,79.5
5102008 7:00,81.8
5102008 8:00,92.8
5102008 9:00,104.2
5102008 10:00,112.4
5102008 11:00,119.6
5102008 12:00,125.2
5102008 13:00,129.4
5102008 14:00,132.8
5102008 15:00,135
5102008 16:00,135.1
5102008 17:00,133.1
5102008 18:00,128.2
5102008 19:00,121.2
5102008 20:00,114.3
5102008 21:00,121.5
5102008 22:00,121.4
5102008 23:00,112.1
5112008 0:00,100.2
5112008 1:00,88.6
5112008 2:00,82.8
5112008 3:00,79.1
5112008 4:00,77.9
5112008 5:00,78.3
5112008 6:00,80.9
5112008 7:00,84.4
5112008 8:00,99.7
5112008 9:00,116.5
5112008 10:00,124.1
5112008 11:00,120.8
5112008 12:00,115.2
5112008 13:00,114.1
5112008 14:00,111.2
5112008 15:00,108.5
5112008 16:00,106.1
5112008 17:00,106.9
5112008 18:00,109.8
5112008 19:00,110.4
5112008 20:00,104.9
5112008 21:00,113.5
5112008 22:00,116
5112008 23:00,106.8
5122008 0:00,93.8
5122008 1:00,86.5
5122008 2:00,81.7
5122008 3:00,79.5
5122008 4:00,80.2
5122008 5:00,82.9
5122008 6:00,92.9
5122008 7:00,111.5
5122008 8:00,117.1
5122008 9:00,112.8
5122008 10:00,113.2
5122008 11:00,113.7
5122008 12:00,114.1
5122008 13:00,114.3
5122008 14:00,113.3
5122008 15:00,112.3
5122008 16:00,113.4
5122008 17:00,119.7
5122008 18:00,127.6
5122008 19:00,134.9
5122008 20:00,139.7
5122008 21:00,150.8
5122008 22:00,146.3
5122008 23:00,130.5
5132008 0:00,115.5
5132008 1:00,105.9
5132008 2:00,101.8
5132008 3:00,100.5
5132008 4:00,101.3
5132008 5:00,105.4
5132008 6:00,118
5132008 7:00,139.9
5132008 8:00,136.7
5132008 9:00,123.3
5132008 10:00,116.7
5132008 11:00,113
5132008 12:00,110.3
5132008 13:00,107.5
5132008 14:00,104.9
5132008 15:00,103.9
5132008 16:00,104.6
5132008 17:00,108.7
5132008 18:00,111.8
5132008 19:00,115.4
5132008 20:00,116.4
5132008 21:00,128.2
5132008 22:00,128.9
5132008 23:00,114.4
5142008 0:00,100
5142008 1:00,91.2
5142008 2:00,88.4
5142008 3:00,88.3
5142008 4:00,90.8
5142008 5:00,96.3
5142008 6:00,111.2
5142008 7:00,133.5
5142008 8:00,131.1
5142008 9:00,116.2
5142008 10:00,108.6
5142008 11:00,104.7
5142008 12:00,104.2
5142008 13:00,104.5
5142008 14:00,106.1
5142008 15:00,108.2
5142008 16:00,110.7
5142008 17:00,115.4
5142008 18:00,118.2
5142008 19:00,120.3
5142008 20:00,121.7
5142008 21:00,131.4
5142008 22:00,127.1
5142008 23:00,112.5
5152008 0:00,96.6
5152008 1:00,84.8
5152008 2:00,79.5
5152008 3:00,77
5152008 4:00,76.5
5152008 5:00,78.5
5152008 6:00,87.7
5152008 7:00,105.1
5152008 8:00,109.5
5152008 9:00,105.3
5152008 10:00,105.4
5152008 11:00,107
5152008 12:00,110.7
5152008 13:00,115
5152008 14:00,120.5
5152008 15:00,123.5
5152008 16:00,125.9
5152008 17:00,129.9
5152008 18:00,132.2
5152008 19:00,133.4
5152008 20:00,133.9
5152008 21:00,145
5152008 22:00,140.7
5152008 23:00,124.9
5162008 0:00,106.6
5162008 1:00,93.3
5162008 2:00,87.1
5162008 3:00,83.3
5162008 4:00,82
5162008 5:00,83.2
5162008 6:00,91.3
5162008 7:00,106.4
5162008 8:00,113.9
5162008 9:00,112.1
5162008 10:00,113.4
5162008 11:00,115.1
5162008 12:00,118.1
5162008 13:00,121.5
5162008 14:00,126.9
5162008 15:00,132.8
5162008 16:00,139.5
5162008 17:00,146.7
5162008 18:00,147.3
5162008 19:00,144.3
5162008 20:00,138.7
5162008 21:00,141.3
5162008 22:00,137.8
5162008 23:00,125.6
5172008 0:00,109.6
5172008 1:00,94.4
5172008 2:00,86.4
5172008 3:00,81.2
5172008 4:00,78.3
5172008 5:00,78.5
5172008 6:00,80.9
5172008 7:00,85.3
5172008 8:00,97.2
5172008 9:00,107.3
5172008 10:00,111.8
5172008 11:00,113.9
5172008 12:00,115.1
5172008 13:00,116.1
5172008 14:00,117.7
5172008 15:00,120.2
5172008 16:00,124.6
5172008 17:00,128.5
5172008 18:00,131
5172008 19:00,129.2
5172008 20:00,122.5
5172008 21:00,124.7
5172008 22:00,125.4
5172008 23:00,114.6
5182008 0:00,101.5
5182008 1:00,89.1
5182008 2:00,82.1
5182008 3:00,78.4
5182008 4:00,76.3
5182008 5:00,76
5182008 6:00,77.3
5182008 7:00,79.9
5182008 8:00,93.8
5182008 9:00,108.8
5182008 10:00,118
5182008 11:00,119.7
5182008 12:00,121.1
5182008 13:00,124.9
5182008 14:00,127
5182008 15:00,129.7
5182008 16:00,132.5
5182008 17:00,136.6
5182008 18:00,137.1
5182008 19:00,133.6
5182008 20:00,131.6
5182008 21:00,134.5
5182008 22:00,128.7
5182008 23:00,113.4
5192008 0:00,98.7
5192008 1:00,87.3
5192008 2:00,81.9
5192008 3:00,78.6
5192008 4:00,78.3
5192008 5:00,80.1
5192008 6:00,88.2
5192008 7:00,103.8
5192008 8:00,109.3
5192008 9:00,106.5
5192008 10:00,108.5
5192008 11:00,109.3
5192008 12:00,110.5
5192008 13:00,111
5192008 14:00,112.2
5192008 15:00,114
5192008 16:00,117.8
5192008 17:00,125.3
5192008 18:00,130.9
5192008 19:00,133.1
5192008 20:00,129.1
5192008 21:00,135.7
5192008 22:00,133.4
5192008 23:00,115.9
5202008 0:00,99.9
5202008 1:00,87.3
5202008 2:00,81.6
5202008 3:00,79.1
5202008 4:00,77.9
5202008 5:00,80.2
5202008 6:00,89
5202008 7:00,105.8
5202008 8:00,112
5202008 9:00,109.5
5202008 10:00,113.1
5202008 11:00,116.8
5202008 12:00,122.3
5202008 13:00,128.2
5202008 14:00,133.8
5202008 15:00,138.9
5202008 16:00,144.6
5202008 17:00,147.9
5202008 18:00,142.3
5202008 19:00,140.8
5202008 20:00,137.1
5202008 21:00,135.4
5202008 22:00,129.1
5202008 23:00,114.2
5212008 0:00,98.8
5212008 1:00,87.2
5212008 2:00,81.2
5212008 3:00,78.1
5212008 4:00,76.7
5212008 5:00,78.9
5212008 6:00,87.3
5212008 7:00,104
5212008 8:00,109.7
5212008 9:00,106.2
5212008 10:00,105.6
5212008 11:00,112.7
5212008 12:00,112.8
5212008 13:00,115.4
5212008 14:00,117
5212008 15:00,116.3
5212008 16:00,117.4
5212008 17:00,124.7
5212008 18:00,129.5
5212008 19:00,131
5212008 20:00,127.3
5212008 21:00,132.8
5212008 22:00,131.4
5212008 23:00,116.8
5222008 0:00,98.6
5222008 1:00,85.6
5222008 2:00,80
5222008 3:00,77.3
5222008 4:00,76.6
5222008 5:00,79.8
5222008 6:00,88.9
5222008 7:00,108.5
5222008 8:00,112.6
5222008 9:00,108.5
5222008 10:00,109.3
5222008 11:00,109.4
5222008 12:00,111.1
5222008 13:00,112.8
5222008 14:00,115.3
5222008 15:00,119.3
5222008 16:00,124.2
5222008 17:00,131.6
5222008 18:00,136.4
5222008 19:00,138
5222008 20:00,132.8
5222008 21:00,136.3
5222008 22:00,137
5222008 23:00,120.7
5232008 0:00,102.8
5232008 1:00,87.9
5232008 2:00,81.5
5232008 3:00,78.6
5232008 4:00,77.6
5232008 5:00,80.2
5232008 6:00,87.8
5232008 7:00,106.2
5232008 8:00,113.1
5232008 9:00,111.4
5232008 10:00,110.8
5232008 11:00,109.6
5232008 12:00,109
5232008 13:00,108.1
5232008 14:00,109.9
5232008 15:00,114.3
5232008 16:00,119.3
5232008 17:00,126
5232008 18:00,130.5
5232008 19:00,131.4
5232008 20:00,125.9
5232008 21:00,130.2
5232008 22:00,131.8
5232008 23:00,120.5
5242008 0:00,106.2
5242008 1:00,93.1
5242008 2:00,85.5
5242008 3:00,81.4
5242008 4:00,79.4
5242008 5:00,79.4
5242008 6:00,81.9
5242008 7:00,86.2
5242008 8:00,95.1
5242008 9:00,107.7
5242008 10:00,116.7
5242008 11:00,120.2
5242008 12:00,120.6
5242008 13:00,120.9
5242008 14:00,121.6
5242008 15:00,122.4
5242008 16:00,125.7
5242008 17:00,129.2
5242008 18:00,132.7
5242008 19:00,132.7
5242008 20:00,126.7
5242008 21:00,128.6
5242008 22:00,130.2
5242008 23:00,119.3
5252008 0:00,104.6
5252008 1:00,91.6
5252008 2:00,84.4
5252008 3:00,80.5
5252008 4:00,78.6
5252008 5:00,78.7
5252008 6:00,79.7
5252008 7:00,82.7
5252008 8:00,96.3
5252008 9:00,111.4
5252008 10:00,119.6
5252008 11:00,120.5
5252008 12:00,120.6
5252008 13:00,123.9
5252008 14:00,128.4
5252008 15:00,131.1
5252008 16:00,133.8
5252008 17:00,137.8
5252008 18:00,142.3
5252008 19:00,141.7
5252008 20:00,133.2
5252008 21:00,132.7
5252008 22:00,133
5252008 23:00,119.4
5262008 0:00,103.3
5262008 1:00,90.2
5262008 2:00,82.6
5262008 3:00,78.8
5262008 4:00,76.9
5262008 5:00,77.1
5262008 6:00,78.7
5262008 7:00,80.4
5262008 8:00,91.1
5262008 9:00,106.6
5262008 10:00,120.1
5262008 11:00,129.1
5262008 12:00,135.3
5262008 13:00,138.4
5262008 14:00,141.9
5262008 15:00,147.2
5262008 16:00,152.7
5262008 17:00,158.2
5262008 18:00,161.3
5262008 19:00,157.8
5262008 20:00,148.4
5262008 21:00,150.4
5262008 22:00,149.9
5262008 23:00,131
5272008 0:00,111.1
5272008 1:00,95.9
5272008 2:00,88.2
5272008 3:00,83.9
5272008 4:00,82.2
5272008 5:00,83
5272008 6:00,90.2
5272008 7:00,104.6
5272008 8:00,113.4
5272008 9:00,116.7
5272008 10:00,123.6
5272008 11:00,129.9
5272008 12:00,139.3
5272008 13:00,147.6
5272008 14:00,156.3
5272008 15:00,163.5
5272008 16:00,172.1
5272008 17:00,182.1
5272008 18:00,185.7
5272008 19:00,184.5
5272008 20:00,175.3
5272008 21:00,175
5272008 22:00,170.9
5272008 23:00,148.1
5282008 0:00,126.1
5282008 1:00,109.6
5282008 2:00,101.1
5282008 3:00,95.3
5282008 4:00,92.8
5282008 5:00,92.9
5282008 6:00,99
5282008 7:00,111.7
5282008 8:00,118.7
5282008 9:00,115.9
5282008 10:00,115.6
5282008 11:00,114.1
5282008 12:00,112.7
5282008 13:00,109.7
5282008 14:00,107.7
5282008 15:00,106.1
5282008 16:00,106
5282008 17:00,110.5
5282008 18:00,115.2
5282008 19:00,119.5
5282008 20:00,120.1
5282008 21:00,125
5282008 22:00,123.5
5282008 23:00,110.2
5292008 0:00,96.6
5292008 1:00,86.5
5292008 2:00,82.4
5292008 3:00,80.5
5292008 4:00,80.8
5292008 5:00,84.4
5292008 6:00,94.5
5292008 7:00,113.9
5292008 8:00,116
5292008 9:00,109.1
5292008 10:00,107.1
5292008 11:00,105.8
5292008 12:00,107.7
5292008 13:00,108.2
5292008 14:00,110.5
5292008 15:00,113.6
5292008 16:00,118.5
5292008 17:00,125.9
5292008 18:00,131
5292008 19:00,132.6
5292008 20:00,127.7
5292008 21:00,129.9
5292008 22:00,132.3
5292008 23:00,117.2
5302008 0:00,99.5
5302008 1:00,86.3
5302008 2:00,80.3
5302008 3:00,77.4
5302008 4:00,76.8
5302008 5:00,79
5302008 6:00,87.8
5302008 7:00,104.7
5302008 8:00,110.2
5302008 9:00,108.7
5302008 10:00,111.4
5302008 11:00,115.3
5302008 12:00,121.3
5302008 13:00,128.8
5302008 14:00,136.7
5302008 15:00,143
5302008 16:00,150.2
5302008 17:00,157.6
